# $t$	$x$	$y$	$z$
1.076335e+01	-1.186436e+01	-1.929979e+01	2.060327e+01
1.077004e+01	-1.235983e+01	-1.972015e+01	2.180704e+01
1.077674e+01	-1.284774e+01	-2.005564e+01	2.308488e+01
1.078343e+01	-1.332262e+01	-2.029228e+01	2.442859e+01
1.078945e+01	-1.373391e+01	-2.040947e+01	2.568522e+01
1.079547e+01	-1.412509e+01	-2.042639e+01	2.697621e+01
1.080150e+01	-1.449125e+01	-2.033511e+01	2.828982e+01
1.080752e+01	-1.482732e+01	-2.012902e+01	2.961229e+01
1.081354e+01	-1.512819e+01	-1.980356e+01	3.092847e+01
1.081956e+01	-1.538887e+01	-1.935655e+01	3.222199e+01
1.082559e+01	-1.560459e+01	-1.878844e+01	3.347579e+01
1.083161e+01	-1.577100e+01	-1.810261e+01	3.467260e+01
1.083703e+01	-1.587544e+01	-1.738978e+01	3.568713e+01
1.084245e+01	-1.593450e+01	-1.659362e+01	3.663015e+01
1.084733e+01	-1.594735e+01	-1.581238e+01	3.740918e+01
1.085221e+01	-1.592108e+01	-1.497776e+01	3.811514e+01
1.085709e+01	-1.585522e+01	-1.409787e+01	3.874249e+01
1.086196e+01	-1.574967e+01	-1.318142e+01	3.928679e+01
1.086684e+01	-1.560484e+01	-1.223800e+01	3.974508e+01
1.087172e+01	-1.542150e+01	-1.127697e+01	4.011563e+01
1.087660e+01	-1.520093e+01	-1.030811e+01	4.039823e+01
1.088148e+01	-1.494471e+01	-9.340604e+00	4.059389e+01
1.088636e+01	-1.465485e+01	-8.383466e+00	4.070496e+01
1.089124e+01	-1.433362e+01	-7.444814e+00	4.073480e+01
1.089611e+01	-1.398361e+01	-6.532193e+00	4.068784e+01
1.090099e+01	-1.360755e+01	-5.652083e+00	4.056919e+01
1.090538e+01	-1.324926e+01	-4.892348e+00	4.040591e+01
1.090977e+01	-1.287445e+01	-4.166764e+00	4.019375e+01
1.091416e+01	-1.248537e+01	-3.477987e+00	3.993736e+01
1.091855e+01	-1.208424e+01	-2.828011e+00	3.964145e+01
1.092295e+01	-1.167329e+01	-2.218189e+00	3.931074e+01
1.092734e+01	-1.125468e+01	-1.649286e+00	3.894982e+01
1.093173e+01	-1.083050e+01	-1.121524e+00	3.856310e+01
1.093612e+01	-1.040277e+01	-6.346770e-01	3.815483e+01
1.094051e+01	-9.973368e+00	-1.880419e-01	3.772892e+01
1.094446e+01	-9.586951e+00	1.803941e-01	3.733352e+01
1.094841e+01	-9.201833e+00	5.180497e-01	3.692922e+01
1.095236e+01	-8.819141e+00	8.260583e-01	3.651827e+01
1.095631e+01	-8.439893e+00	1.105669e+00	3.610266e+01
1.096027e+01	-8.065049e+00	1.358247e+00	3.568425e+01
1.096422e+01	-7.695432e+00	1.585200e+00	3.526454e+01
1.096817e+01	-7.331836e+00	1.788039e+00	3.484510e+01
1.097212e+01	-6.974899e+00	1.968208e+00	3.442698e+01
1.097568e+01	-6.659857e+00	2.112255e+00	3.405278e+01
1.097923e+01	-6.351075e+00	2.240267e+00	3.368124e+01
1.098279e+01	-6.048873e+00	2.353315e+00	3.331290e+01
1.098635e+01	-5.753530e+00	2.452457e+00	3.294827e+01
1.098990e+01	-5.465271e+00	2.538711e+00	3.258773e+01
1.099346e+01	-5.184281e+00	2.613065e+00	3.223158e+01
1.099701e+01	-4.910705e+00	2.676474e+00	3.188009e+01
1.100057e+01	-4.644652e+00	2.729852e+00	3.153346e+01
1.100413e+01	-4.386193e+00	2.774074e+00	3.119184e+01
1.100768e+01	-4.135367e+00	2.809971e+00	3.085532e+01
1.101124e+01	-3.892186e+00	2.838330e+00	3.052396e+01
1.101480e+01	-3.656631e+00	2.859898e+00	3.019779e+01
1.101835e+01	-3.428662e+00	2.875377e+00	2.987680e+01
1.102191e+01	-3.208215e+00	2.885429e+00	2.956097e+01
1.102547e+01	-2.995205e+00	2.890674e+00	2.925024e+01
1.102902e+01	-2.789529e+00	2.891691e+00	2.894456e+01
1.103613e+01	-2.399696e+00	2.883170e+00	2.834798e+01
1.104325e+01	-2.037612e+00	2.863761e+00	2.777048e+01
1.105036e+01	-1.702005e+00	2.836807e+00	2.721122e+01
1.105747e+01	-1.391461e+00	2.805185e+00	2.666925e+01
1.106459e+01	-1.104502e+00	2.771307e+00	2.614370e+01
1.107170e+01	-8.395881e-01	2.737219e+00	2.563366e+01
1.107881e+01	-5.951593e-01	2.704625e+00	2.513832e+01
1.108592e+01	-3.696567e-01	2.674944e+00	2.465689e+01
1.109304e+01	-1.615384e-01	2.649344e+00	2.418867e+01
1.110015e+01	3.070365e-02	2.628784e+00	2.373301e+01
1.110726e+01	2.085335e-01	2.614045e+00	2.328933e+01
1.111438e+01	3.733628e-01	2.605760e+00	2.285712e+01
1.112149e+01	5.265460e-01	2.604443e+00	2.243595e+01
1.112860e+01	6.693760e-01	2.610510e+00	2.202541e+01
1.113571e+01	8.030827e-01	2.624299e+00	2.162517e+01
1.114283e+01	9.288326e-01	2.646089e+00	2.123496e+01
1.114994e+01	1.047730e+00	2.676116e+00	2.085452e+01
1.115705e+01	1.160817e+00	2.714583e+00	2.048367e+01
1.116416e+01	1.269080e+00	2.761677e+00	2.012226e+01
1.117128e+01	1.373448e+00	2.817574e+00	1.977017e+01
1.117839e+01	1.474799e+00	2.882449e+00	1.942731e+01
1.118550e+01	1.573963e+00	2.956484e+00	1.909366e+01
1.119262e+01	1.671725e+00	3.039875e+00	1.876920e+01
1.119973e+01	1.768832e+00	3.132833e+00	1.845396e+01
1.120684e+01	1.865993e+00	3.235593e+00	1.814801e+01
1.121395e+01	1.963886e+00	3.348414e+00	1.785145e+01
1.122107e+01	2.063162e+00	3.471584e+00	1.756442e+01
1.122818e+01	2.164447e+00	3.605419e+00	1.728711e+01
1.123529e+01	2.268347e+00	3.750270e+00	1.701974e+01
1.124240e+01	2.375452e+00	3.906518e+00	1.676259e+01
1.124952e+01	2.486339e+00	4.074577e+00	1.651598e+01
1.125663e+01	2.601575e+00	4.254893e+00	1.628031e+01
1.126374e+01	2.721718e+00	4.447944e+00	1.605602e+01
1.127086e+01	2.847324e+00	4.654238e+00	1.584363e+01
1.127797e+01	2.978945e+00	4.874308e+00	1.564373e+01
1.128508e+01	3.117133e+00	5.108710e+00	1.545699e+01
1.129219e+01	3.262442e+00	5.358021e+00	1.528417e+01
1.129931e+01	3.415426e+00	5.622828e+00	1.512616e+01
1.130642e+01	3.576643e+00	5.903722e+00	1.498390e+01
1.131353e+01	3.746652e+00	6.201292e+00	1.485851e+01
1.132065e+01	3.926015e+00	6.516109e+00	1.475120e+01
1.132776e+01	4.115293e+00	6.848712e+00	1.466333e+01
1.133487e+01	4.315043e+00	7.199595e+00	1.459642e+01
1.134198e+01	4.525818e+00	7.569185e+00	1.455214e+01
1.134910e+01	4.748156e+00	7.957815e+00	1.453235e+01
1.135621e+01	4.982578e+00	8.365701e+00	1.453908e+01
1.136332e+01	5.229582e+00	8.792907e+00	1.457455e+01
1.137043e+01	5.489626e+00	9.239306e+00	1.464118e+01
1.137755e+01	5.763121e+00	9.704537e+00	1.474157e+01
1.138466e+01	6.050417e+00	1.018796e+01	1.487854e+01
1.139177e+01	6.351782e+00	1.068859e+01	1.505506e+01
1.139889e+01	6.667387e+00	1.120504e+01	1.527429e+01
1.140600e+01	6.997280e+00	1.173548e+01	1.553951e+01
1.141311e+01	7.341360e+00	1.227752e+01	1.585409e+01
1.142022e+01	7.699349e+00	1.282817e+01	1.622143e+01
1.142734e+01	8.070761e+00	1.338376e+01	1.664487e+01
1.143445e+01	8.454863e+00	1.393986e+01	1.712764e+01
1.144156e+01	8.850642e+00	1.449124e+01	1.767268e+01
1.144868e+01	9.256766e+00	1.503179e+01	1.828251e+01
1.145579e+01	9.671543e+00	1.555454e+01	1.895908e+01
1.146290e+01	1.009289e+01	1.605162e+01	1.970357e+01
1.147001e+01	1.051830e+01	1.651434e+01	2.051613e+01
1.147713e+01	1.094480e+01	1.693323e+01	2.139571e+01
1.148424e+01	1.136896e+01	1.729828e+01	2.233979e+01
1.149135e+01	1.178690e+01	1.759908e+01	2.334417e+01
1.149846e+01	1.219426e+01	1.782513e+01	2.440278e+01
1.150558e+01	1.258628e+01	1.796622e+01	2.550751e+01
1.151269e+01	1.295784e+01	1.801284e+01	2.664818e+01
1.151980e+01	1.330356e+01	1.795667e+01	2.781253e+01
1.152692e+01	1.361792e+01	1.779104e+01	2.898639e+01
1.153403e+01	1.389539e+01	1.751147e+01	3.015395e+01
1.154114e+01	1.413059e+01	1.711607e+01	3.129817e+01
1.154754e+01	1.430198e+01	1.666194e+01	3.229351e+01
1.155394e+01	1.443172e+01	1.611795e+01	3.324234e+01
1.156035e+01	1.451700e+01	1.548909e+01	3.413259e+01
1.156611e+01	1.455381e+01	1.485635e+01	3.487374e+01
1.157187e+01	1.455152e+01	1.416742e+01	3.555003e+01
1.157763e+01	1.450940e+01	1.342994e+01	3.615488e+01
1.158339e+01	1.442714e+01	1.265226e+01	3.668285e+01
1.158915e+01	1.430503e+01	1.184379e+01	3.712986e+01
1.159491e+01	1.414386e+01	1.101410e+01	3.749351e+01
1.160067e+01	1.394492e+01	1.017290e+01	3.777276e+01
1.160644e+01	1.370988e+01	9.329718e+00	3.796782e+01
1.161220e+01	1.344099e+01	8.493686e+00	3.808078e+01
1.161796e+01	1.314072e+01	7.673246e+00	3.811436e+01
1.162372e+01	1.281198e+01	6.876189e+00	3.807296e+01
1.162948e+01	1.245781e+01	6.109094e+00	3.796135e+01
1.163467e+01	1.212006e+01	5.448999e+00	3.780569e+01
1.163985e+01	1.176682e+01	4.821103e+00	3.760227e+01
1.164504e+01	1.140058e+01	4.228022e+00	3.735570e+01
1.165022e+01	1.102381e+01	3.671669e+00	3.707066e+01
1.165541e+01	1.063893e+01	3.153285e+00	3.675181e+01
1.166059e+01	1.024829e+01	2.673492e+00	3.640370e+01
1.166578e+01	9.854126e+00	2.232359e+00	3.603064e+01
1.167096e+01	9.458566e+00	1.829462e+00	3.563674e+01
1.167615e+01	9.063588e+00	1.463955e+00	3.522578e+01
1.168133e+01	8.671039e+00	1.134654e+00	3.480131e+01
1.168652e+01	8.282564e+00	8.400677e-01	3.436640e+01
1.169170e+01	7.899698e+00	5.785121e-01	3.392398e+01
1.169689e+01	7.523750e+00	3.481250e-01	3.347644e+01
1.170207e+01	7.155923e+00	1.469361e-01	3.302605e+01
1.170674e+01	6.832647e+00	-1.083029e-02	3.261978e+01
1.171141e+01	6.517392e+00	-1.480699e-01	3.221385e+01
1.171607e+01	6.210696e+00	-2.662659e-01	3.180930e+01
1.172074e+01	5.913006e+00	-3.668793e-01	3.140698e+01
1.172541e+01	5.624678e+00	-4.513341e-01	3.100758e+01
1.173007e+01	5.345988e+00	-5.210030e-01	3.061171e+01
1.173474e+01	5.077147e+00	-5.772162e-01	3.021984e+01
1.173941e+01	4.818281e+00	-6.212208e-01	2.983233e+01
1.174407e+01	4.569472e+00	-6.542025e-01	2.944949e+01
1.174874e+01	4.330732e+00	-6.772982e-01	2.907151e+01
1.175341e+01	4.102034e+00	-6.915348e-01	2.869858e+01
1.175807e+01	3.883299e+00	-6.978990e-01	2.833079e+01
1.176274e+01	3.674410e+00	-6.972989e-01	2.796818e+01
1.176741e+01	3.475216e+00	-6.905646e-01	2.761077e+01
1.177207e+01	3.285537e+00	-6.784750e-01	2.725857e+01
1.177674e+01	3.105168e+00	-6.617204e-01	2.691151e+01
1.178141e+01	2.933879e+00	-6.409600e-01	2.656957e+01
1.178607e+01	2.771430e+00	-6.167570e-01	2.623265e+01
1.179074e+01	2.617560e+00	-5.896520e-01	2.590068e+01
1.179541e+01	2.471998e+00	-5.601131e-01	2.557356e+01
1.180007e+01	2.334468e+00	-5.285740e-01	2.525122e+01
1.180474e+01	2.204684e+00	-4.954062e-01	2.493353e+01
1.180941e+01	2.082362e+00	-4.609582e-01	2.462042e+01
1.181407e+01	1.967210e+00	-4.255133e-01	2.431176e+01
1.181874e+01	1.858943e+00	-3.893475e-01	2.400748e+01
1.182341e+01	1.757274e+00	-3.526812e-01	2.370746e+01
1.182807e+01	1.661919e+00	-3.157146e-01	2.341161e+01
1.183274e+01	1.572602e+00	-2.786158e-01	2.311984e+01
1.183741e+01	1.489048e+00	-2.415291e-01	2.283207e+01
1.184208e+01	1.410993e+00	-2.045749e-01	2.254819e+01
1.184674e+01	1.338176e+00	-1.678519e-01	2.226814e+01
1.185141e+01	1.270348e+00	-1.314432e-01	2.199183e+01
1.185608e+01	1.207262e+00	-9.540539e-02	2.171921e+01
1.186074e+01	1.148687e+00	-5.979377e-02	2.145017e+01
1.186541e+01	1.094396e+00	-2.463635e-02	2.118467e+01
1.187008e+01	1.044173e+00	1.004415e-02	2.092263e+01
1.187474e+01	9.978100e-01	4.424136e-02	2.066400e+01
1.187941e+01	9.551087e-01	7.795148e-02	2.040871e+01
1.188408e+01	9.158803e-01	1.111915e-01	2.015673e+01
1.188874e+01	8.799454e-01	1.439690e-01	1.990797e+01
1.189341e+01	8.471333e-01	1.763143e-01	1.966240e+01
1.189808e+01	8.172828e-01	2.082549e-01	1.941996e+01
1.190274e+01	7.902412e-01	2.398309e-01	1.918063e+01
1.190741e+01	7.658643e-01	2.710776e-01	1.894433e+01
1.191208e+01	7.440174e-01	3.020487e-01	1.871105e+01
1.191674e+01	7.245726e-01	3.327817e-01	1.848072e+01
1.192141e+01	7.074115e-01	3.633351e-01	1.825332e+01
1.192608e+01	6.924226e-01	3.937601e-01	1.802879e+01
1.193074e+01	6.795029e-01	4.241187e-01	1.780713e+01
1.193541e+01	6.685556e-01	4.544640e-01	1.758827e+01
1.194008e+01	6.594927e-01	4.848671e-01	1.737220e+01
1.194474e+01	6.522309e-01	5.153793e-01	1.715887e+01
1.194941e+01	6.466955e-01	5.460728e-01	1.694826e+01
1.195408e+01	6.428171e-01	5.770097e-01	1.674033e+01
1.195874e+01	6.405334e-01	6.082631e-01	1.653506e+01
1.196341e+01	6.397870e-01	6.398956e-01	1.633241e+01
1.196808e+01	6.405278e-01	6.719872e-01	1.613238e+01
1.197274e+01	6.427085e-01	7.045948e-01	1.593490e+01
1.197741e+01	6.462914e-01	7.378077e-01	1.573999e+01
1.198208e+01	6.512399e-01	7.716898e-01	1.554760e+01
1.198674e+01	6.575248e-01	8.063220e-01	1.535771e+01
1.199338e+01	6.687132e-01	8.570021e-01	1.509197e+01
1.200001e+01	6.824980e-01	9.095824e-01	1.483120e+01
1.200665e+01	6.988394e-01	9.642840e-01	1.457532e+01
1.201328e+01	7.177215e-01	1.021370e+00	1.432431e+01
1.201992e+01	7.391389e-01	1.081076e+00	1.407811e+01
1.202656e+01	7.631077e-01	1.143673e+00	1.383668e+01
1.203983e+01	8.188342e-01	1.278625e+00	1.336805e+01
1.205177e+01	8.781809e-01	1.412814e+00	1.296240e+01
1.206371e+01	9.467348e-01	1.560979e+00	1.257198e+01
1.207566e+01	1.025155e+00	1.725145e+00	1.219689e+01
1.208760e+01	1.114251e+00	1.907549e+00	1.183737e+01
1.209955e+01	1.215017e+00	2.110648e+00	1.149377e+01
1.211149e+01	1.328622e+00	2.337171e+00	1.116669e+01
1.212343e+01	1.456428e+00	2.590138e+00	1.085694e+01
1.213538e+01	1.600002e+00	2.872900e+00	1.056563e+01
1.214732e+01	1.761133e+00	3.189166e+00	1.029426e+01
1.215927e+01	1.941848e+00	3.543029e+00	1.004478e+01
1.217121e+01	2.144429e+00	3.938987e+00	9.819699e+00
1.218315e+01	2.371430e+00	4.381948e+00	9.622245e+00
1.219510e+01	2.625697e+00	4.877223e+00	9.456518e+00
1.220704e+01	2.910370e+00	5.430481e+00	9.327701e+00
1.221779e+01	3.195406e+00	5.982858e+00	9.248709e+00
1.222854e+01	3.510576e+00	6.591476e+00	9.210675e+00
1.223822e+01	3.822371e+00	7.190915e+00	9.217340e+00
1.224789e+01	4.163110e+00	7.842461e+00	9.269159e+00
1.225757e+01	4.535059e+00	8.548812e+00	9.373440e+00
1.226627e+01	4.898383e+00	9.233178e+00	9.519192e+00
1.227498e+01	5.290467e+00	9.964684e+00	9.721547e+00
1.228369e+01	5.712863e+00	1.074356e+01	9.988668e+00
1.229239e+01	6.166963e+00	1.156898e+01	1.032974e+01
1.230110e+01	6.653923e+00	1.243876e+01	1.075496e+01
1.230894e+01	7.120965e+00	1.325629e+01	1.121880e+01
1.231677e+01	7.615549e+00	1.410220e+01	1.176859e+01
1.232461e+01	8.137486e+00	1.497026e+01	1.241326e+01
1.233166e+01	8.630059e+00	1.576376e+01	1.308220e+01
1.233872e+01	9.143335e+00	1.656104e+01	1.384228e+01
1.234577e+01	9.675792e+00	1.735268e+01	1.469945e+01
1.235282e+01	1.022540e+01	1.812748e+01	1.565934e+01
1.235987e+01	1.078938e+01	1.887219e+01	1.672624e+01
1.236622e+01	1.130636e+01	1.950427e+01	1.778019e+01
1.237257e+01	1.182896e+01	2.008723e+01	1.892366e+01
1.237892e+01	1.235338e+01	2.060751e+01	2.015530e+01
1.238526e+01	1.287526e+01	2.105094e+01	2.147161e+01
1.239161e+01	1.338953e+01	2.140247e+01	2.286681e+01
1.239733e+01	1.384121e+01	2.162771e+01	2.418276e+01
1.240304e+01	1.427762e+01	2.175557e+01	2.554716e+01
1.240875e+01	1.469394e+01	2.177608e+01	2.694957e+01
1.241446e+01	1.508506e+01	2.168039e+01	2.837750e+01
1.242018e+01	1.544572e+01	2.146120e+01	2.981662e+01
1.242589e+01	1.577060e+01	2.111323e+01	3.125086e+01
1.243160e+01	1.605442e+01	2.063369e+01	3.266287e+01
1.243731e+01	1.629217e+01	2.002264e+01	3.403440e+01
1.244303e+01	1.647917e+01	1.928317e+01	3.534691e+01
1.244817e+01	1.660063e+01	1.851303e+01	3.646265e+01
1.245331e+01	1.667505e+01	1.765078e+01	3.750325e+01
1.245845e+01	1.670038e+01	1.670525e+01	3.845719e+01
1.246359e+01	1.667517e+01	1.568699e+01	3.931438e+01
1.246873e+01	1.659861e+01	1.460809e+01	4.006652e+01
1.247336e+01	1.648567e+01	1.359617e+01	4.064839e+01
1.247799e+01	1.633141e+01	1.255600e+01	4.113700e+01
1.248262e+01	1.613663e+01	1.149791e+01	4.153066e+01
1.248724e+01	1.590260e+01	1.043233e+01	4.182934e+01
1.249187e+01	1.563099e+01	9.369335e+00	4.203436e+01
1.249650e+01	1.532383e+01	8.318491e+00	4.214841e+01
1.250113e+01	1.498350e+01	7.288675e+00	4.217533e+01
1.250575e+01	1.461262e+01	6.287887e+00	4.212002e+01
1.251038e+01	1.421405e+01	5.323128e+00	4.198819e+01
1.251455e+01	1.383416e+01	4.490615e+00	4.180936e+01
1.251871e+01	1.343657e+01	3.695579e+00	4.157866e+01
1.252287e+01	1.302359e+01	2.940976e+00	4.130116e+01
1.252704e+01	1.259754e+01	2.228829e+00	4.098205e+01
1.253079e+01	1.220482e+01	1.625444e+00	4.066353e+01
1.253454e+01	1.180502e+01	1.058206e+00	4.031911e+01
1.253828e+01	1.139973e+01	5.273508e-01	3.995234e+01
1.254203e+01	1.099050e+01	3.275437e-02	3.956662e+01
1.254578e+01	1.057878e+01	-4.260437e-01	3.916513e+01
1.254953e+01	1.016599e+01	-8.497475e-01	3.875089e+01
1.255328e+01	9.753436e+00	-1.239317e+00	3.832664e+01
1.255702e+01	9.342340e+00	-1.595894e+00	3.789494e+01
1.256077e+01	8.933839e+00	-1.920781e+00	3.745808e+01
1.256452e+01	8.528979e+00	-2.215405e+00	3.701817e+01
1.256827e+01	8.128710e+00	-2.481278e+00	3.657703e+01
1.257202e+01	7.733895e+00	-2.719985e+00	3.613630e+01
1.257577e+01	7.345299e+00	-2.933140e+00	3.569741e+01
1.257951e+01	6.963605e+00	-3.122384e+00	3.526158e+01
1.258326e+01	6.589408e+00	-3.289341e+00	3.482985e+01
1.258701e+01	6.223223e+00	-3.435630e+00	3.440311e+01
1.259076e+01	5.865485e+00	-3.562822e+00	3.398207e+01
1.259451e+01	5.516558e+00	-3.672456e+00	3.356732e+01
1.259825e+01	5.176737e+00	-3.766008e+00	3.315932e+01
1.260200e+01	4.846250e+00	-3.844904e+00	3.275842e+01
1.260575e+01	4.525269e+00	-3.910497e+00	3.236487e+01
1.260950e+01	4.213910e+00	-3.964078e+00	3.197883e+01
1.261325e+01	3.912237e+00	-4.006863e+00	3.160040e+01
1.261699e+01	3.620269e+00	-4.040003e+00	3.122962e+01
1.262074e+01	3.337986e+00	-4.064575e+00	3.086646e+01
1.262449e+01	3.065325e+00	-4.081586e+00	3.051086e+01
1.262824e+01	2.802195e+00	-4.091977e+00	3.016272e+01
1.263199e+01	2.548472e+00	-4.096622e+00	2.982190e+01
1.263574e+01	2.304005e+00	-4.096334e+00	2.948826e+01
1.263948e+01	2.068622e+00	-4.091860e+00	2.916162e+01
1.264323e+01	1.842129e+00	-4.083895e+00	2.884180e+01
1.265073e+01	1.414958e+00	-4.059985e+00	2.822184e+01
1.265747e+01	1.058653e+00	-4.032392e+00	2.768524e+01
1.266422e+01	7.275087e-01	-4.001927e+00	2.716769e+01
1.267097e+01	4.199772e-01	-3.970936e+00	2.666804e+01
1.267704e+01	1.620962e-01	-3.944236e+00	2.623281e+01
1.268311e+01	-7.908179e-02	-3.919935e+00	2.581053e+01
1.268918e+01	-3.047202e-01	-3.899051e+00	2.540052e+01
1.269526e+01	-5.159563e-01	-3.882465e+00	2.500219e+01
1.270133e+01	-7.139178e-01	-3.870910e+00	2.461500e+01
1.270740e+01	-8.997014e-01	-3.864996e+00	2.423847e+01
1.271347e+01	-1.074372e+00	-3.865230e+00	2.387216e+01
1.271954e+01	-1.238960e+00	-3.872038e+00	2.351571e+01
1.272562e+01	-1.394457e+00	-3.885781e+00	2.316879e+01
1.273169e+01	-1.541817e+00	-3.906755e+00	2.283113e+01
1.273776e+01	-1.681952e+00	-3.935200e+00	2.250251e+01
1.274383e+01	-1.815735e+00	-3.971318e+00	2.218273e+01
1.274990e+01	-1.943997e+00	-4.015292e+00	2.187167e+01
1.275598e+01	-2.067530e+00	-4.067280e+00	2.156920e+01
1.276205e+01	-2.187092e+00	-4.127414e+00	2.127527e+01
1.276812e+01	-2.303397e+00	-4.195809e+00	2.098985e+01
1.277419e+01	-2.417128e+00	-4.272583e+00	2.071291e+01
1.278026e+01	-2.528934e+00	-4.357857e+00	2.044451e+01
1.278634e+01	-2.639433e+00	-4.451744e+00	2.018470e+01
1.279241e+01	-2.749212e+00	-4.554347e+00	1.993358e+01
1.279848e+01	-2.858831e+00	-4.665782e+00	1.969127e+01
1.280455e+01	-2.968822e+00	-4.786179e+00	1.945794e+01
1.281062e+01	-3.079696e+00	-4.915674e+00	1.923377e+01
1.281670e+01	-3.191942e+00	-5.054394e+00	1.901900e+01
1.282277e+01	-3.306026e+00	-5.202474e+00	1.881388e+01
1.282884e+01	-3.422394e+00	-5.360065e+00	1.861871e+01
1.283491e+01	-3.541477e+00	-5.527330e+00	1.843381e+01
1.284098e+01	-3.663690e+00	-5.704421e+00	1.825959e+01
1.284706e+01	-3.789434e+00	-5.891483e+00	1.809645e+01
1.285313e+01	-3.919091e+00	-6.088670e+00	1.794484e+01
1.285920e+01	-4.053029e+00	-6.296142e+00	1.780527e+01
1.286527e+01	-4.191609e+00	-6.514044e+00	1.767832e+01
1.287134e+01	-4.335178e+00	-6.742489e+00	1.756458e+01
1.287742e+01	-4.484064e+00	-6.981580e+00	1.746472e+01
1.288349e+01	-4.638581e+00	-7.231410e+00	1.737943e+01
1.288956e+01	-4.799033e+00	-7.492041e+00	1.730951e+01
1.289563e+01	-4.965710e+00	-7.763472e+00	1.725580e+01
1.290170e+01	-5.138881e+00	-8.045656e+00	1.721919e+01
1.290778e+01	-5.318792e+00	-8.338504e+00	1.720061e+01
1.291385e+01	-5.505667e+00	-8.641869e+00	1.720109e+01
1.291992e+01	-5.699712e+00	-8.955500e+00	1.722173e+01
1.292599e+01	-5.901101e+00	-9.279035e+00	1.726366e+01
1.293206e+01	-6.109972e+00	-9.612030e+00	1.732805e+01
1.293814e+01	-6.326421e+00	-9.953934e+00	1.741613e+01
1.294421e+01	-6.550506e+00	-1.030404e+01	1.752920e+01
1.295028e+01	-6.782240e+00	-1.066145e+01	1.766859e+01
1.295635e+01	-7.021573e+00	-1.102511e+01	1.783561e+01
1.296242e+01	-7.268385e+00	-1.139381e+01	1.803156e+01
1.296850e+01	-7.522488e+00	-1.176611e+01	1.825778e+01
1.297457e+01	-7.783622e+00	-1.214033e+01	1.851558e+01
1.298064e+01	-8.051432e+00	-1.251451e+01	1.880615e+01
1.298671e+01	-8.325454e+00	-1.288649e+01	1.913055e+01
1.299278e+01	-8.605119e+00	-1.325388e+01	1.948977e+01
1.299886e+01	-8.889746e+00	-1.361394e+01	1.988464e+01
1.300493e+01	-9.178528e+00	-1.396364e+01	2.031572e+01
1.301100e+01	-9.470515e+00	-1.429972e+01	2.078326e+01
1.301707e+01	-9.764604e+00	-1.461873e+01	2.128719e+01
1.302314e+01	-1.005956e+01	-1.491695e+01	2.182715e+01
1.302922e+01	-1.035399e+01	-1.519038e+01	2.240229e+01
1.303529e+01	-1.064635e+01	-1.543492e+01	2.301119e+01
1.304136e+01	-1.093493e+01	-1.564648e+01	2.365192e+01
1.304743e+01	-1.121788e+01	-1.582093e+01	2.432201e+01
1.305350e+01	-1.149323e+01	-1.595412e+01	2.501839e+01
1.305958e+01	-1.175889e+01	-1.604207e+01	2.573727e+01
1.306565e+01	-1.201264e+01	-1.608120e+01	2.647415e+01
1.307172e+01	-1.225221e+01	-1.606835e+01	2.722402e+01
1.307779e+01	-1.247529e+01	-1.600080e+01	2.798133e+01
1.308386e+01	-1.267957e+01	-1.587635e+01	2.873991e+01
1.308994e+01	-1.286276e+01	-1.569370e+01	2.949305e+01
1.309601e+01	-1.302265e+01	-1.545248e+01	3.023382e+01
1.310208e+01	-1.315718e+01	-1.515310e+01	3.095532e+01
1.310755e+01	-1.325499e+01	-1.483502e+01	3.158214e+01
1.311301e+01	-1.332949e+01	-1.447268e+01	3.218235e+01
1.311847e+01	-1.337962e+01	-1.406843e+01	3.275101e+01
1.312394e+01	-1.340452e+01	-1.362528e+01	3.328358e+01
1.312940e+01	-1.340357e+01	-1.314674e+01	3.377584e+01
1.313487e+01	-1.337636e+01	-1.263687e+01	3.422400e+01
1.314033e+01	-1.332274e+01	-1.210022e+01	3.462489e+01
1.314580e+01	-1.324282e+01	-1.154163e+01	3.497602e+01
1.315126e+01	-1.313697e+01	-1.096611e+01	3.527553e+01
1.315673e+01	-1.300580e+01	-1.037885e+01	3.552219e+01
1.316219e+01	-1.285019e+01	-9.785101e+00	3.571549e+01
1.316766e+01	-1.267120e+01	-9.189970e+00	3.585568e+01
1.317312e+01	-1.247016e+01	-8.598324e+00	3.594358e+01
1.317859e+01	-1.224855e+01	-8.014790e+00	3.598056e+01
1.318405e+01	-1.200800e+01	-7.443677e+00	3.596856e+01
1.318952e+01	-1.175030e+01	-6.888833e+00	3.591000e+01
1.319498e+01	-1.147730e+01	-6.353597e+00	3.580762e+01
1.320045e+01	-1.119095e+01	-5.840844e+00	3.566443e+01
1.320591e+01	-1.089322e+01	-5.352985e+00	3.548365e+01
1.321138e+01	-1.058608e+01	-4.891895e+00	3.526866e+01
1.321684e+01	-1.027151e+01	-4.458923e+00	3.502286e+01
1.322231e+01	-9.951421e+00	-4.054975e+00	3.474960e+01
1.322777e+01	-9.627660e+00	-3.680563e+00	3.445217e+01
1.323324e+01	-9.302001e+00	-3.335790e+00	3.413378e+01
1.323870e+01	-8.976115e+00	-3.020384e+00	3.379744e+01
1.324417e+01	-8.651563e+00	-2.733791e+00	3.344597e+01
1.324963e+01	-8.329786e+00	-2.475232e+00	3.308197e+01
